;flask;CCRT;temp_des;batch;pop;lin_temp;lat;line
2527;RJ 38_18C-b2;780;18;b2;RJ;RJ 38_18C;-22.90833;RJ 38
2528;RJ 38_18C-b2;810;18;b2;RJ;RJ 38_18C;-22.90833;RJ 38
2529;RJ 38_18C-b2;840;18;b2;RJ;RJ 38_18C;-22.90833;RJ 38
2530;RJ 38_18C-b2;840;18;b2;RJ;RJ 38_18C;-22.90833;RJ 38
2531;RJ 38_25C-b2;570;25;b2;RJ;RJ 38_25C;-22.90833;RJ 38
2532;RJ 38_25C-b2;750;25;b2;RJ;RJ 38_25C;-22.90833;RJ 38
2533;RJ 38_25C-b2;780;25;b2;RJ;RJ 38_25C;-22.90833;RJ 38
2534;RJ 38_25C-b2;780;25;b2;RJ;RJ 38_25C;-22.90833;RJ 38
2535;RJ 38_25C-b2;NA;25;b2;RJ;RJ 38_25C;-22.90833;RJ 38
2536;RJ 38_25C-b3;480;25;b3;RJ;RJ 38_25C;-22.90833;RJ 38
2537;RJ 38_25C-b3;540;25;b3;RJ;RJ 38_25C;-22.90833;RJ 38
2538;RJ 38_25C-b3;540;25;b3;RJ;RJ 38_25C;-22.90833;RJ 38
2539;RJ 38_25C-b3;540;25;b3;RJ;RJ 38_25C;-22.90833;RJ 38
2540;RJ 38_25C-b3;540;25;b3;RJ;RJ 38_25C;-22.90833;RJ 38
2541;RJ 38_18C-b3;690;18;b3;RJ;RJ 38_18C;-22.90833;RJ 38
2542;RJ 38_18C-b3;690;18;b3;RJ;RJ 38_18C;-22.90833;RJ 38
2543;RJ 38_18C-b3;690;18;b3;RJ;RJ 38_18C;-22.90833;RJ 38
2544;RJ 38_18C-b3;720;18;b3;RJ;RJ 38_18C;-22.90833;RJ 38
2545;RJ 38_18C-b3;NA;18;b3;RJ;RJ 38_18C;-22.90833;RJ 38
2546;RJ 40_18C-b1;720;18;b1;RJ;RJ 40_18C;-22.90833;RJ 40
2547;RJ 40_18C-b1;750;18;b1;RJ;RJ 40_18C;-22.90833;RJ 40
2548;RJ 40_18C-b1;750;18;b1;RJ;RJ 40_18C;-22.90833;RJ 40
2549;RJ 40_18C-b1;870;18;b1;RJ;RJ 40_18C;-22.90833;RJ 40
2550;RJ 40_18C-b1;990;18;b1;RJ;RJ 40_18C;-22.90833;RJ 40
2551;RJ 40_25C-b1;570;25;b1;RJ;RJ 40_25C;-22.90833;RJ 40
2552;RJ 40_25C-b1;600;25;b1;RJ;RJ 40_25C;-22.90833;RJ 40
2553;RJ 40_25C-b1;690;25;b1;RJ;RJ 40_25C;-22.90833;RJ 40
2554;RJ 40_25C-b1;720;25;b1;RJ;RJ 40_25C;-22.90833;RJ 40
2555;RJ 40_25C-b1;NA;25;b1;RJ;RJ 40_25C;-22.90833;RJ 40
2556;RJ 40_18C-b3;450;18;b3;RJ;RJ 40_18C;-22.90833;RJ 40
2557;RJ 40_18C-b3;720;18;b3;RJ;RJ 40_18C;-22.90833;RJ 40
2558;RJ 40_18C-b3;720;18;b3;RJ;RJ 40_18C;-22.90833;RJ 40
2559;RJ 40_18C-b3;720;18;b3;RJ;RJ 40_18C;-22.90833;RJ 40
2560;RJ 40_18C-b3;750;18;b3;RJ;RJ 40_18C;-22.90833;RJ 40
2561;RJ 40_25C-b3;450;25;b3;RJ;RJ 40_25C;-22.90833;RJ 40
2562;RJ 40_25C-b3;480;25;b3;RJ;RJ 40_25C;-22.90833;RJ 40
2563;RJ 40_25C-b3;600;25;b3;RJ;RJ 40_25C;-22.90833;RJ 40
2564;RJ 40_25C-b3;660;25;b3;RJ;RJ 40_25C;-22.90833;RJ 40
2565;RJ 40_25C-b3;690;25;b3;RJ;RJ 40_25C;-22.90833;RJ 40
2566;RJ 41_18C-b2;660;18;b2;RJ;RJ 41_18C;-22.90833;RJ 41
2567;RJ 41_18C-b2;660;18;b2;RJ;RJ 41_18C;-22.90833;RJ 41
2568;RJ 41_18C-b2;720;18;b2;RJ;RJ 41_18C;-22.90833;RJ 41
2569;RJ 41_18C-b2;840;18;b2;RJ;RJ 41_18C;-22.90833;RJ 41
2570;RJ 41_18C-b2;960;18;b2;RJ;RJ 41_18C;-22.90833;RJ 41
2571;RJ 41_25C-b2;480;25;b2;RJ;RJ 41_25C;-22.90833;RJ 41
2572;RJ 41_25C-b2;480;25;b2;RJ;RJ 41_25C;-22.90833;RJ 41
2573;RJ 41_25C-b2;480;25;b2;RJ;RJ 41_25C;-22.90833;RJ 41
2574;RJ 41_25C-b2;570;25;b2;RJ;RJ 41_25C;-22.90833;RJ 41
2575;RJ 41_25C-b2;NA;25;b2;RJ;RJ 41_25C;-22.90833;RJ 41
2576;RJ 41_25C-b3;360;25;b3;RJ;RJ 41_25C;-22.90833;RJ 41
2577;RJ 41_25C-b3;390;25;b3;RJ;RJ 41_25C;-22.90833;RJ 41
2578;RJ 41_25C-b3;390;25;b3;RJ;RJ 41_25C;-22.90833;RJ 41
2579;RJ 41_25C-b3;390;25;b3;RJ;RJ 41_25C;-22.90833;RJ 41
2580;RJ 41_25C-b3;450;25;b3;RJ;RJ 41_25C;-22.90833;RJ 41
2581;RJ 41_18C-b3;570;18;b3;RJ;RJ 41_18C;-22.90833;RJ 41
2582;RJ 41_18C-b3;600;18;b3;RJ;RJ 41_18C;-22.90833;RJ 41
2583;RJ 41_18C-b3;630;18;b3;RJ;RJ 41_18C;-22.90833;RJ 41
2584;RJ 41_18C-b3;720;18;b3;RJ;RJ 41_18C;-22.90833;RJ 41
2585;RJ 41_18C-b3;900;18;b3;RJ;RJ 41_18C;-22.90833;RJ 41
2586;RJ 42_18C-b2;600;18;b2;RJ;RJ 42_18C;-22.90833;RJ 42
2587;RJ 42_18C-b2;660;18;b2;RJ;RJ 42_18C;-22.90833;RJ 42
2588;RJ 42_18C-b2;750;18;b2;RJ;RJ 42_18C;-22.90833;RJ 42
2589;RJ 42_18C-b2;750;18;b2;RJ;RJ 42_18C;-22.90833;RJ 42
2590;RJ 42_18C-b2;780;18;b2;RJ;RJ 42_18C;-22.90833;RJ 42
2591;RJ 42_25C-b2;600;25;b2;RJ;RJ 42_25C;-22.90833;RJ 42
2592;RJ 42_25C-b2;600;25;b2;RJ;RJ 42_25C;-22.90833;RJ 42
2593;RJ 42_25C-b2;600;25;b2;RJ;RJ 42_25C;-22.90833;RJ 42
2594;RJ 42_25C-b2;750;25;b2;RJ;RJ 42_25C;-22.90833;RJ 42
2595;RJ 42_25C-b2;750;25;b2;RJ;RJ 42_25C;-22.90833;RJ 42
2596;RJ 42_18C-b3;450;18;b3;RJ;RJ 42_18C;-22.90833;RJ 42
2597;RJ 42_18C-b3;600;18;b3;RJ;RJ 42_18C;-22.90833;RJ 42
2598;RJ 42_18C-b3;630;18;b3;RJ;RJ 42_18C;-22.90833;RJ 42
2599;RJ 42_18C-b3;690;18;b3;RJ;RJ 42_18C;-22.90833;RJ 42
2600;RJ 42_18C-b3;NA;18;b3;RJ;RJ 42_18C;-22.90833;RJ 42
2601;RJ 42_25C-b3;450;25;b3;RJ;RJ 42_25C;-22.90833;RJ 42
2602;RJ 42_25C-b3;480;25;b3;RJ;RJ 42_25C;-22.90833;RJ 42
2603;RJ 42_25C-b3;540;25;b3;RJ;RJ 42_25C;-22.90833;RJ 42
2604;RJ 42_25C-b3;570;25;b3;RJ;RJ 42_25C;-22.90833;RJ 42
2605;RJ 42_25C-b3;570;25;b3;RJ;RJ 42_25C;-22.90833;RJ 42
